Zeitstempel,Produkt_Code,SDO_ID,Windgeschwindigkeit,Qualitaet_Niveau,Qualitaet_Byte,Leistung
202003170900,F_MN003,1346,5.3,4,1,433.5
202003171000,F_MN003,1346,4.6,4,1,478.1
202003171100,F_MN003,1346,3.3,4,1,505.2
202003171200,F_MN003,1346,3.5,4,1,500.8
202003171300,F_MN003,1346,2.3,4,1,542.1
202003171400,F_MN003,1346,3.1,4,1,492.2
202003171500,F_MN003,1346,2.3,4,1,405.9
202003171600,F_MN003,1346,2.6,4,1,403.3
202003171700,F_MN003,1346,2.5,4,1,403.3
202003171800,F_MN003,1346,1.7,4,1,363.6
202003171900,F_MN003,1346,1.0,4,1,377.1
202003172000,F_MN003,1346,1.0,4,1,349.5
202003172100,F_MN003,1346,1.0,4,1,288.7
202003172200,F_MN003,1346,2.7,4,1,244.1
202003172300,F_MN003,1346,3.3,4,1,217.0
202003180000,F_MN003,1346,2.9,4,1,163.6
202003180100,F_MN003,1346,1.1,4,1,87.8
202003180200,F_MN003,1346,0.5,4,1,87.8
202003180300,F_MN003,1346,1.7,4,1,87.8
202003180400,F_MN003,1346,2.1,4,1,47.3
202003180500,F_MN003,1346,1.5,4,1,47.3
202003180600,F_MN003,1346,1.3,4,1,44.5
202003180700,F_MN003,1346,1.6,4,1,21.1
202003180800,F_MN003,1346,1.9,4,1,21.1
202003180900,F_MN003,1346,1.9,4,1,24.8
202003181000,F_MN003,1346,1.1,4,1,24.8
202003181100,F_MN003,1346,1.4,4,1,24.8
202003181200,F_MN003,1346,1.5,4,1,22.2
202003181300,F_MN003,1346,1.6,4,1,29.2
202003181400,F_MN003,1346,1.4,4,1,29.2
202003181500,F_MN003,1346,1.5,4,1,29.2
202003181600,F_MN003,1346,1.3,4,1,41.4
202003181700,F_MN003,1346,1.2,4,1,41.4
202003181800,F_MN003,1346,0.7,4,1,51.3
202003181900,F_MN003,1346,2.2,4,1,51.3
202003182000,F_MN003,1346,3.9,4,1,72.4
202003182100,F_MN003,1346,4.7,4,1,115.6
202003182200,F_MN003,1346,4.1,4,1,124.0
202003182300,F_MN003,1346,3.7,4,1,146.8
202003190000,F_MN003,1346,4.5,4,1,146.8
202003190100,F_MN003,1346,5.2,4,1,129.0
202003190200,F_MN003,1346,5.3,4,1,187.6
202003190300,F_MN003,1346,4.6,4,1,187.6
202003190400,F_MN003,1346,3.7,4,1,173.8
202003190500,F_MN003,1346,3.2,4,1,232.0
202003190600,F_MN003,1346,2.0,4,1,223.6
202003190700,F_MN003,1346,2.3,4,1,278.6
202003190800,F_MN003,1346,2.0,4,1,257.5
202003190900,F_MN003,1346,2.2,4,1,205.1
202003191000,F_MN003,1346,2.7,4,1,196.6
202003191100,F_MN003,1346,3.7,4,1,224.7
202003191200,F_MN003,1346,3.0,4,1,224.7
202003191300,F_MN003,1346,1.5,4,1,268.7
202003191400,F_MN003,1346,1.5,4,1,210.2
202003191500,F_MN003,1346,1.4,4,1,210.2
202003191600,F_MN003,1346,1.2,4,1,286.3
202003191700,F_MN003,1346,1.4,4,1,228.1
202003191800,F_MN003,1346,1.3,4,1,327.6
202003191900,F_MN003,1346,1.7,4,1,272.6
202003192000,F_MN003,1346,2.1,4,1,272.6
202003192100,F_MN003,1346,1.7,4,1,272.6
202003192200,F_MN003,1346,1.2,4,1,287.4
202003192300,F_MN003,1346,2.4,4,1,331.2
202003200000,F_MN003,1346,3.5,4,1,404.3
202003200100,F_MN003,1346,4.9,4,1,413.5
202003200200,F_MN003,1346,4.7,4,1,443.9
202003200300,F_MN003,1346,4.8,4,1,486.7
202003200400,F_MN003,1346,4.6,4,1,434.2
202003200500,F_MN003,1346,4.2,4,1,445.9
202003200600,F_MN003,1346,2.9,4,1,344.3
202003200700,F_MN003,1346,2.5,4,1,344.3
202003200800,F_MN003,1346,2.1,4,1,344.3
202003200900,F_MN003,1346,1.2,4,1,356.4
202003201000,F_MN003,1346,1.6,4,1,341.6
202003201100,F_MN003,1346,2.3,4,1,247.0
202003201200,F_MN003,1346,2.1,4,1,176.3
202003201300,F_MN003,1346,2.8,4,1,131.7
202003201400,F_MN003,1346,2.5,4,1,169.6
202003201500,F_MN003,1346,2.4,4,1,166.6
202003201600,F_MN003,1346,3.3,4,1,143.0
202003201700,F_MN003,1346,4.2,4,1,157.5
202003201800,F_MN003,1346,5.3,4,1,189.0
202003201900,F_MN003,1346,3.7,4,1,193.4
202003202000,F_MN003,1346,5.3,4,1,193.4
202003202100,F_MN003,1346,6.4,4,1,181.4
202003202200,F_MN003,1346,5.8,4,1,181.4
202003202300,F_MN003,1346,6.2,4,1,181.4
202003210000,F_MN003,1346,6.8,4,1,178.9
202003210100,F_MN003,1346,5.7,4,1,235.2
202003210200,F_MN003,1346,4.5,4,1,268.8
202003210300,F_MN003,1346,4.5,4,1,233.1
202003210400,F_MN003,1346,3.1,4,1,233.1
202003210500,F_MN003,1346,1.6,4,1,206.9
202003210600,F_MN003,1346,0.8,4,1,175.4
202003210700,F_MN003,1346,1.2,4,1,243.4
202003210800,F_MN003,1346,2.2,4,1,262.7
202003210900,F_MN003,1346,3.3,4,1,262.7
202003211000,F_MN003,1346,4.2,4,1,262.7
202003211100,F_MN003,1346,3.7,4,1,262.7
202003211200,F_MN003,1346,2.6,4,1,262.7
202003211300,F_MN003,1346,3.0,4,1,197.9
202003211400,F_MN003,1346,2.6,4,1,122.6
202003211500,F_MN003,1346,3.5,4,1,128.4
202003211600,F_MN003,1346,4.4,4,1,206.4
202003211700,F_MN003,1346,7.1,4,1,317.4
202003211800,F_MN003,1346,7.7,4,1,406.3
202003211900,F_MN003,1346,10.1,4,1,467.2
202003212000,F_MN003,1346,11.1,4,1,562.4
202003212100,F_MN003,1346,11.9,4,1,738.6
202003212200,F_MN003,1346,13.0,4,1,922.0
202003212300,F_MN003,1346,13.9,4,1,1099.5
202003220000,F_MN003,1346,13.6,4,1,1295.3
202003220100,F_MN003,1346,13.5,4,1,1491.1
202003220200,F_MN003,1346,13.9,4,1,1660.3
202003220300,F_MN003,1346,13.5,4,1,1846.2
202003220400,F_MN003,1346,14.3,4,1,1964.0
202003220500,F_MN003,1346,14.8,4,1,1944.1
202003220600,F_MN003,1346,14.3,4,1,2051.1
202003220700,F_MN003,1346,15.9,4,1,2113.6
202003220800,F_MN003,1346,15.9,4,1,2181.0
202003220900,F_MN003,1346,16.9,4,1,2200.7
202003221000,F_MN003,1346,18.5,4,1,2213.1
202003221100,F_MN003,1346,19.4,4,1,2220.1
202003221200,F_MN003,1346,18.6,4,1,2153.3
202003221300,F_MN003,1346,17.1,4,1,2153.3
202003221400,F_MN003,1346,15.5,4,1,2153.3
202003221500,F_MN003,1346,14.2,4,1,2153.3
202003221600,F_MN003,1346,14.4,4,1,2153.3
202003221700,F_MN003,1346,15.4,4,1,2242.9
202003221800,F_MN003,1346,17.4,4,1,2170.4
202003221900,F_MN003,1346,19.7,4,1,2122.1
202003222000,F_MN003,1346,20.2,4,1,2135.4
202003222100,F_MN003,1346,20.4,4,1,2132.2
202003222200,F_MN003,1346,19.8,4,1,2132.2
202003222300,F_MN003,1346,19.6,4,1,2143.6
202003230000,F_MN003,1346,20.8,4,1,2166.1
202003230100,F_MN003,1346,20.8,4,1,2105.7
202003230200,F_MN003,1346,20.4,4,1,2105.7
202003230300,F_MN003,1346,20.7,4,1,2090.1
202003230400,F_MN003,1346,21.2,4,1,2061.5
202003230500,F_MN003,1346,22.1,4,1,2076.6
202003230600,F_MN003,1346,22.0,4,1,2149.2
202003230700,F_MN003,1346,21.9,4,1,2197.5
202003230800,F_MN003,1346,21.5,4,1,2198.0
202003230900,F_MN003,1346,19.6,4,1,2201.2
202003231000,F_MN003,1346,18.2,4,1,2173.2
202003231100,F_MN003,1346,16.9,4,1,2173.2
202003231200,F_MN003,1346,15.4,4,1,2193.7
202003231300,F_MN003,1346,14.4,4,1,2254.1
202003231400,F_MN003,1346,11.9,4,1,2171.8
202003231500,F_MN003,1346,10.6,4,1,2168.5
202003231600,F_MN003,1346,10.7,4,1,2154.6
202003231700,F_MN003,1346,11.3,4,1,2154.6
202003231800,F_MN003,1346,12.8,4,1,2154.6
202003231900,F_MN003,1346,14.7,4,1,2110.1
202003232000,F_MN003,1346,17.0,4,1,2101.1
202003232100,F_MN003,1346,19.1,4,1,2101.1
202003232200,F_MN003,1346,20.8,4,1,2119.4
202003232300,F_MN003,1346,20.0,4,1,2119.4
202003240000,F_MN003,1346,20.0,4,1,2143.1
202003240100,F_MN003,1346,19.0,4,1,2143.1
202003240200,F_MN003,1346,18.5,4,1,2225.3
202003240300,F_MN003,1346,17.3,4,1,2215.6
202003240400,F_MN003,1346,18.7,4,1,2258.1
202003240500,F_MN003,1346,20.5,4,1,2258.1
202003240600,F_MN003,1346,18.7,4,1,2253.2
202003240700,F_MN003,1346,17.1,4,1,2297.7
202003240800,F_MN003,1346,16.3,4,1,2306.7
202003240900,F_MN003,1346,15.9,4,1,2306.7
202003241000,F_MN003,1346,12.3,4,1,2316.5
202003241100,F_MN003,1346,11.0,4,1,2238.0
202003241200,F_MN003,1346,9.4,4,1,2093.4
202003241300,F_MN003,1346,10.7,4,1,2025.1
202003241400,F_MN003,1346,11.4,4,1,2025.1
202003241500,F_MN003,1346,8.6,4,1,2025.4
202003241600,F_MN003,1346,9.2,4,1,1924.1
202003241700,F_MN003,1346,10.7,4,1,1897.0
202003241800,F_MN003,1346,11.9,4,1,1901.9
202003241900,F_MN003,1346,13.1,4,1,1876.2
202003242000,F_MN003,1346,16.2,4,1,1823.5
202003242100,F_MN003,1346,19.5,4,1,1813.7
202003242200,F_MN003,1346,20.2,4,1,1748.1
202003242300,F_MN003,1346,20.5,4,1,1824.4
202003250000,F_MN003,1346,19.8,4,1,1947.6
202003250100,F_MN003,1346,18.7,4,1,2015.9
202003250200,F_MN003,1346,18.7,4,1,1979.1
202003250300,F_MN003,1346,18.4,4,1,2007.4
202003250400,F_MN003,1346,19.2,4,1,2108.7
202003250500,F_MN003,1346,19.6,4,1,2135.8
202003250600,F_MN003,1346,20.1,4,1,2135.8
202003250700,F_MN003,1346,20.1,4,1,2121.5
202003250800,F_MN003,1346,18.5,4,1,2166.6
202003250900,F_MN003,1346,13.6,4,1,2176.5
202003251000,F_MN003,1346,7.5,4,1,2161.7
202003251100,F_MN003,1346,9.6,4,1,2035.7
202003251200,F_MN003,1346,6.9,4,1,1894.9
202003251300,F_MN003,1346,7.4,4,1,1766.4
202003251400,F_MN003,1346,8.8,4,1,1699.2
202003251500,F_MN003,1346,10.5,4,1,1661.8
202003251600,F_MN003,1346,10.9,4,1,1615.4
202003251700,F_MN003,1346,12.0,4,1,1581.9
202003251800,F_MN003,1346,15.3,4,1,1581.9
202003251900,F_MN003,1346,16.3,4,1,1618.5
202003252000,F_MN003,1346,17.3,4,1,1626.1
202003252100,F_MN003,1346,17.0,4,1,1580.1
202003252200,F_MN003,1346,17.1,4,1,1635.3
202003252300,F_MN003,1346,15.9,4,1,1763.5
202003260000,F_MN003,1346,14.7,4,1,1905.5
202003260100,F_MN003,1346,14.0,4,1,2005.3
202003260200,F_MN003,1346,13.5,4,1,2109.3
202003260300,F_MN003,1346,12.6,4,1,2146.7
202003260400,F_MN003,1346,12.3,4,1,2173.8
202003260500,F_MN003,1346,12.6,4,1,2207.3
202003260600,F_MN003,1346,11.7,4,1,2207.3
202003260700,F_MN003,1346,7.4,4,1,2032.3
202003260800,F_MN003,1346,3.6,4,1,1836.5
202003260900,F_MN003,1346,4.9,4,1,1738.6
202003261000,F_MN003,1346,7.0,4,1,1596.3
202003261100,F_MN003,1346,8.2,4,1,1487.1
202003261200,F_MN003,1346,7.4,4,1,1327.6
202003261300,F_MN003,1346,6.4,4,1,1225.3
202003261400,F_MN003,1346,7.1,4,1,1088.5
202003261500,F_MN003,1346,8.6,4,1,1070.1
202003261600,F_MN003,1346,8.5,4,1,912.0
202003261700,F_MN003,1346,10.1,4,1,828.1
202003261800,F_MN003,1346,11.3,4,1,828.1
202003261900,F_MN003,1346,13.8,4,1,971.0
202003262000,F_MN003,1346,14.4,4,1,1166.8
202003262100,F_MN003,1346,15.5,4,1,1306.9
202003262200,F_MN003,1346,14.7,4,1,1442.5
202003262300,F_MN003,1346,15.0,4,1,1551.7
202003270000,F_MN003,1346,14.3,4,1,1720.6
202003270100,F_MN003,1346,12.3,4,1,1848.7
202003270200,F_MN003,1346,7.4,4,1,1827.4
202003270300,F_MN003,1346,4.1,4,1,1664.7
202003270400,F_MN003,1346,2.2,4,1,1646.3
202003270500,F_MN003,1346,1.9,4,1,1601.5
202003270600,F_MN003,1346,2.0,4,1,1405.7
202003270700,F_MN003,1346,3.3,4,1,1250.8
202003270800,F_MN003,1346,4.6,4,1,1054.9
202003270900,F_MN003,1346,4.8,4,1,862.8
202003271000,F_MN003,1346,4.1,4,1,698.9
202003271100,F_MN003,1346,4.1,4,1,554.0
202003271200,F_MN003,1346,5.5,4,1,388.8
202003271300,F_MN003,1346,6.3,4,1,242.0
202003271400,F_MN003,1346,4.0,4,1,245.4
202003271500,F_MN003,1346,3.6,4,1,287.0
202003271600,F_MN003,1346,5.1,4,1,287.0
202003271700,F_MN003,1346,5.2,4,1,252.1
202003271800,F_MN003,1346,6.4,4,1,295.0
202003271900,F_MN003,1346,8.9,4,1,365.3
202003272000,F_MN003,1346,9.9,4,1,510.2
202003272100,F_MN003,1346,9.7,4,1,706.0
202003272200,F_MN003,1346,9.4,4,1,862.2
202003272300,F_MN003,1346,9.9,4,1,974.9
202003280000,F_MN003,1346,9.8,4,1,1104.2
202003280100,F_MN003,1346,8.2,4,1,1172.5
202003280200,F_MN003,1346,5.8,4,1,1151.1
202003280300,F_MN003,1346,5.6,4,1,1124.8
202003280400,F_MN003,1346,6.1,4,1,1161.0
202003280500,F_MN003,1346,7.2,4,1,1158.6
202003280600,F_MN003,1346,7.5,4,1,1216.4
202003280700,F_MN003,1346,6.8,4,1,1238.1
202003280800,F_MN003,1346,5.4,4,1,1201.2
202003280900,F_MN003,1346,3.1,4,1,1005.4
202003281000,F_MN003,1346,2.1,4,1,849.2
202003281100,F_MN003,1346,2.4,4,1,685.6
202003281200,F_MN003,1346,3.5,4,1,559.2
202003281300,F_MN003,1346,4.5,4,1,502.2
202003281400,F_MN003,1346,4.5,4,1,531.6
202003281500,F_MN003,1346,4.5,4,1,574.4
202003281600,F_MN003,1346,4.7,4,1,538.2
202003281700,F_MN003,1346,4.5,4,1,562.0
202003281800,F_MN003,1346,5.1,4,1,461.4
202003281900,F_MN003,1346,6.2,4,1,363.8
202003282000,F_MN003,1346,8.2,4,1,293.4
202003282100,F_MN003,1346,9.8,4,1,384.4
202003282200,F_MN003,1346,10.0,4,1,530.9
202003282300,F_MN003,1346,8.9,4,1,606.6
202003290000,F_MN003,1346,7.9,4,1,638.9
202003290100,F_MN003,1346,7.6,4,1,603.1
202003290200,F_MN003,1346,6.7,4,1,565.6
202003290300,F_MN003,1346,6.2,4,1,519.8
202003290400,F_MN003,1346,5.8,4,1,548.9
202003290500,F_MN003,1346,4.9,4,1,523.9
202003290600,F_MN003,1346,3.7,4,1,523.9
202003290700,F_MN003,1346,2.7,4,1,548.3
202003290800,F_MN003,1346,2.4,4,1,518.3
202003290900,F_MN003,1346,2.3,4,1,427.3
202003291000,F_MN003,1346,3.0,4,1,311.6
202003291100,F_MN003,1346,3.2,4,1,235.9
202003291200,F_MN003,1346,3.4,4,1,180.7
202003291300,F_MN003,1346,4.4,4,1,159.2
202003291400,F_MN003,1346,6.1,4,1,147.5
202003291500,F_MN003,1346,9.0,4,1,181.3
202003291600,F_MN003,1346,9.8,4,1,347.9
202003291700,F_MN003,1346,11.4,4,1,484.5
202003291800,F_MN003,1346,11.7,4,1,657.9
202003291900,F_MN003,1346,12.7,4,1,829.4
202003292000,F_MN003,1346,12.6,4,1,1017.6
202003292100,F_MN003,1346,11.9,4,1,1213.4
202003292200,F_MN003,1346,12.3,4,1,1378.5
202003292300,F_MN003,1346,12.7,4,1,1569.2
202003300000,F_MN003,1346,12.8,4,1,1765.1
202003300100,F_MN003,1346,11.2,4,1,1916.4
202003300200,F_MN003,1346,11.9,4,1,2086.2
202003300300,F_MN003,1346,12.6,4,1,2221.4
202003300400,F_MN003,1346,14.3,4,1,2196.9
202003300500,F_MN003,1346,14.3,4,1,2227.5
202003300600,F_MN003,1346,14.3,4,1,2250.0
202003300700,F_MN003,1346,14.4,4,1,2179.6
202003300800,F_MN003,1346,13.6,4,1,2179.6
202003300900,F_MN003,1346,12.0,4,1,2140.6
202003301000,F_MN003,1346,12.3,4,1,2140.6
202003301100,F_MN003,1346,13.0,4,1,2124.4
202003301200,F_MN003,1346,11.4,4,1,2124.4
202003301300,F_MN003,1346,7.9,4,1,2046.1
202003301400,F_MN003,1346,7.7,4,1,1950.9
202003301500,F_MN003,1346,8.7,4,1,1842.0
202003301600,F_MN003,1346,7.4,4,1,1683.5
202003301700,F_MN003,1346,7.3,4,1,1545.7
202003301800,F_MN003,1346,8.4,4,1,1373.3
202003301900,F_MN003,1346,8.1,4,1,1247.8
202003302000,F_MN003,1346,8.5,4,1,1152.9
202003302100,F_MN003,1346,11.1,4,1,1125.1
202003302200,F_MN003,1346,12.0,4,1,1125.1
202003302300,F_MN003,1346,13.7,4,1,1146.4
202003310000,F_MN003,1346,13.8,4,1,1146.4
202003310100,F_MN003,1346,13.2,4,1,1234.1
202003310200,F_MN003,1346,12.3,4,1,1355.2
202003310300,F_MN003,1346,12.1,4,1,1415.5
202003310400,F_MN003,1346,13.5,4,1,1598.5
202003310500,F_MN003,1346,14.7,4,1,1640.3
202003310600,F_MN003,1346,15.5,4,1,1812.8
202003310700,F_MN003,1346,15.1,4,1,1998.4
202003310800,F_MN003,1346,14.3,4,1,2043.1
202003310900,F_MN003,1346,12.5,4,1,2097.8
202003311000,F_MN003,1346,10.3,4,1,2040.2
202003311100,F_MN003,1346,8.1,4,1,1881.6
202003311200,F_MN003,1346,6.3,4,1,1743.1
202003311300,F_MN003,1346,6.5,4,1,1625.4
202003311400,F_MN003,1346,5.6,4,1,1432.0
202003311500,F_MN003,1346,5.2,4,1,1306.0
202003311600,F_MN003,1346,5.3,4,1,1110.2
202003311700,F_MN003,1346,5.9,4,1,1143.6
202003311800,F_MN003,1346,6.6,4,1,1078.0
202003311900,F_MN003,1346,8.9,4,1,1048.2
202003312000,F_MN003,1346,10.3,4,1,1067.7
202003312100,F_MN003,1346,11.5,4,1,1003.9
202003312200,F_MN003,1346,13.1,4,1,994.7
202003312300,F_MN003,1346,14.8,4,1,1153.3
202004010000,F_MN003,1346,16.5,4,1,1285.7
202004010100,F_MN003,1346,16.1,4,1,1438.5
202004010200,F_MN003,1346,13.1,4,1,1631.9
202004010300,F_MN003,1346,12.3,4,1,1783.5
202004010400,F_MN003,1346,10.7,4,1,1927.4
202004010500,F_MN003,1346,10.2,4,1,1989.9
202004010600,F_MN003,1346,10.4,4,1,1983.7
202004010700,F_MN003,1346,1.7,4,1,1884.3
202004010800,F_MN003,1346,3.2,4,1,1719.2
202004010900,F_MN003,1346,3.8,4,1,1612.0
202004011000,F_MN003,1346,3.1,4,1,1482.9
202004011100,F_MN003,1346,1.9,4,1,1329.2
202004011200,F_MN003,1346,2.2,4,1,1139.5
202004011300,F_MN003,1346,1.9,4,1,955.3
202004011400,F_MN003,1346,2.1,4,1,759.5
202004011500,F_MN003,1346,1.9,4,1,586.6
202004011600,F_MN003,1346,1.7,4,1,442.7
202004011700,F_MN003,1346,1.2,4,1,246.8
202004011800,F_MN003,1346,1.5,4,1,122.8
202004011900,F_MN003,1346,2.3,4,1,66.4
202004012000,F_MN003,1346,4.0,4,1,94.3
202004012100,F_MN003,1346,3.5,4,1,88.8
202004012200,F_MN003,1346,3.8,4,1,98.8
202004012300,F_MN003,1346,4.5,4,1,102.6
202004020000,F_MN003,1346,5.1,4,1,102.6
202004020100,F_MN003,1346,5.5,4,1,91.0
202004020200,F_MN003,1346,4.5,4,1,156.3
202004020300,F_MN003,1346,4.9,4,1,156.3
202004020400,F_MN003,1346,4.3,4,1,172.1
202004020500,F_MN003,1346,4.9,4,1,172.1
202004020600,F_MN003,1346,3.3,4,1,172.1
202004020700,F_MN003,1346,2.0,4,1,172.1
202004020800,F_MN003,1346,3.0,4,1,144.2
202004020900,F_MN003,1346,3.7,4,1,207.4
202004021000,F_MN003,1346,3.9,4,1,295.1
202004021100,F_MN003,1346,3.0,4,1,284.4
202004021200,F_MN003,1346,4.1,4,1,358.1
202004021300,F_MN003,1346,4.8,4,1,379.1
202004021400,F_MN003,1346,5.5,4,1,313.9
202004021500,F_MN003,1346,6.2,4,1,418.1
202004021600,F_MN003,1346,5.6,4,1,453.9
202004021700,F_MN003,1346,5.5,4,1,466.4
202004021800,F_MN003,1346,4.9,4,1,466.4
202004021900,F_MN003,1346,5.6,4,1,500.0
202004022000,F_MN003,1346,6.5,4,1,500.0
202004022100,F_MN003,1346,6.0,4,1,471.7
202004022200,F_MN003,1346,7.4,4,1,438.7
202004022300,F_MN003,1346,7.1,4,1,468.5
202004030000,F_MN003,1346,5.0,4,1,394.8
202004030100,F_MN003,1346,4.0,4,1,373.8
202004030200,F_MN003,1346,3.6,4,1,405.7
202004030300,F_MN003,1346,4.2,4,1,332.8
202004030400,F_MN003,1346,6.0,4,1,281.1
202004030500,F_MN003,1346,6.4,4,1,289.3
202004030600,F_MN003,1346,3.5,4,1,289.3
202004030700,F_MN003,1346,3.5,4,1,255.7
202004030800,F_MN003,1346,3.9,4,1,271.7
202004030900,F_MN003,1346,2.6,4,1,270.6
202004031000,F_MN003,1346,4.0,4,1,308.6
202004031100,F_MN003,1346,4.3,4,1,304.1
202004031200,F_MN003,1346,3.3,4,1,332.0
202004031300,F_MN003,1346,3.5,4,1,338.8
202004031400,F_MN003,1346,3.9,4,1,306.9
202004031500,F_MN003,1346,3.7,4,1,286.6
202004031600,F_MN003,1346,4.2,4,1,286.8
202004031700,F_MN003,1346,5.3,4,1,358.6
202004031800,F_MN003,1346,5.7,4,1,422.5
202004031900,F_MN003,1346,5.9,4,1,444.8
202004032000,F_MN003,1346,5.0,4,1,472.1
202004032100,F_MN003,1346,3.9,4,1,431.3
202004032200,F_MN003,1346,3.0,4,1,328.5
202004032300,F_MN003,1346,3.5,4,1,280.1
202004040000,F_MN003,1346,3.9,4,1,295.2
202004040100,F_MN003,1346,4.0,4,1,288.4
202004040200,F_MN003,1346,4.3,4,1,349.2
202004040300,F_MN003,1346,5.7,4,1,356.2
202004040400,F_MN003,1346,5.8,4,1,417.8
202004040500,F_MN003,1346,5.7,4,1,338.8
202004040600,F_MN003,1346,6.4,4,1,382.6
202004040700,F_MN003,1346,6.2,4,1,390.4
202004040800,F_MN003,1346,6.4,4,1,347.1
202004040900,F_MN003,1346,6.5,4,1,399.7
202004041000,F_MN003,1346,5.0,4,1,420.4
202004041100,F_MN003,1346,3.8,4,1,408.4
202004041200,F_MN003,1346,3.6,4,1,365.3
202004041300,F_MN003,1346,3.9,4,1,420.6
202004041400,F_MN003,1346,3.8,4,1,362.0
202004041500,F_MN003,1346,4.4,4,1,397.0
202004041600,F_MN003,1346,4.9,4,1,357.2
202004041700,F_MN003,1346,5.7,4,1,369.8
202004041800,F_MN003,1346,6.3,4,1,290.1
202004041900,F_MN003,1346,7.2,4,1,331.6
202004042000,F_MN003,1346,10.8,4,1,515.0
202004042100,F_MN003,1346,12.6,4,1,656.6
202004042200,F_MN003,1346,13.3,4,1,831.7
202004042300,F_MN003,1346,12.1,4,1,1027.6
202004050000,F_MN003,1346,9.7,4,1,1084.7
202004050100,F_MN003,1346,7.8,4,1,1101.3
202004050200,F_MN003,1346,6.5,4,1,1104.2
202004050300,F_MN003,1346,6.0,4,1,1051.2
202004050400,F_MN003,1346,5.8,4,1,1029.1
202004050500,F_MN003,1346,4.5,4,1,1030.7
202004050600,F_MN003,1346,4.0,4,1,1002.7
202004050700,F_MN003,1346,3.5,4,1,933.3
202004050800,F_MN003,1346,2.5,4,1,770.6
202004050900,F_MN003,1346,2.6,4,1,598.2
202004051000,F_MN003,1346,1.6,4,1,407.6
202004051100,F_MN003,1346,2.7,4,1,307.0
202004051200,F_MN003,1346,2.9,4,1,249.8
202004051300,F_MN003,1346,3.2,4,1,177.9
202004051400,F_MN003,1346,3.4,4,1,188.6
202004051500,F_MN003,1346,5.8,4,1,188.6
202004051600,F_MN003,1346,6.0,4,1,188.6
202004051700,F_MN003,1346,5.9,4,1,183.4
202004051800,F_MN003,1346,5.7,4,1,240.8
202004051900,F_MN003,1346,6.8,4,1,266.3
202004052000,F_MN003,1346,11.2,4,1,397.9
202004052100,F_MN003,1346,11.2,4,1,525.5
202004052200,F_MN003,1346,9.7,4,1,657.4
202004052300,F_MN003,1346,7.5,4,1,620.5
202004060000,F_MN003,1346,8.5,4,1,695.8
202004060100,F_MN003,1346,8.5,4,1,708.8
202004060200,F_MN003,1346,8.4,4,1,693.0
202004060300,F_MN003,1346,6.2,4,1,763.8
202004060400,F_MN003,1346,6.1,4,1,782.0
202004060500,F_MN003,1346,5.9,4,1,840.6
202004060600,F_MN003,1346,6.3,4,1,820.4
202004060700,F_MN003,1346,4.8,4,1,797.2
202004060800,F_MN003,1346,3.4,4,1,678.1
202004060900,F_MN003,1346,3.2,4,1,528.7
202004061000,F_MN003,1346,1.6,4,1,391.6
202004061100,F_MN003,1346,2.7,4,1,352.2
202004061200,F_MN003,1346,2.7,4,1,276.9
202004061300,F_MN003,1346,2.2,4,1,263.9
202004061400,F_MN003,1346,2.3,4,1,263.9
202004061500,F_MN003,1346,2.0,4,1,233.8
202004061600,F_MN003,1346,2.2,4,1,215.5
202004061700,F_MN003,1346,2.5,4,1,134.6
202004061800,F_MN003,1346,2.2,4,1,140.0
202004061900,F_MN003,1346,1.8,4,1,135.3
202004062000,F_MN003,1346,1.5,4,1,120.2
202004062100,F_MN003,1346,1.9,4,1,176.4
202004062200,F_MN003,1346,1.7,4,1,176.4
202004062300,F_MN003,1346,1.0,4,1,170.9
202004070000,F_MN003,1346,1.9,4,1,170.9
202004070100,F_MN003,1346,2.6,4,1,239.3
202004070200,F_MN003,1346,3.4,4,1,251.0
202004070300,F_MN003,1346,4.5,4,1,221.1
202004070400,F_MN003,1346,5.2,4,1,221.1
202004070500,F_MN003,1346,5.9,4,1,221.1
202004070600,F_MN003,1346,7.3,4,1,187.7
202004070700,F_MN003,1346,7.1,4,1,193.6
202004070800,F_MN003,1346,6.5,4,1,236.7
202004070900,F_MN003,1346,6.8,4,1,223.9
202004071000,F_MN003,1346,7.8,4,1,333.9
202004071100,F_MN003,1346,9.4,4,1,414.4
202004071200,F_MN003,1346,9.2,4,1,501.1
202004071300,F_MN003,1346,8.3,4,1,453.5
202004071400,F_MN003,1346,8.5,4,1,495.9
202004071500,F_MN003,1346,8.3,4,1,563.4
202004071600,F_MN003,1346,7.0,4,1,634.7
202004071700,F_MN003,1346,7.7,4,1,701.1
202004071800,F_MN003,1346,7.5,4,1,763.6
202004071900,F_MN003,1346,7.6,4,1,787.0
202004072000,F_MN003,1346,10.5,4,1,835.9
202004072100,F_MN003,1346,10.2,4,1,900.5
202004072200,F_MN003,1346,9.8,4,1,831.0
202004072300,F_MN003,1346,9.2,4,1,814.6
202004080000,F_MN003,1346,6.1,4,1,737.6
202004080100,F_MN003,1346,2.6,4,1,774.2
202004080200,F_MN003,1346,3.6,4,1,720.2
202004080300,F_MN003,1346,3.5,4,1,641.9
202004080400,F_MN003,1346,4.5,4,1,652.7
202004080500,F_MN003,1346,5.1,4,1,586.3
202004080600,F_MN003,1346,3.9,4,1,552.9
202004080700,F_MN003,1346,3.9,4,1,555.8
202004080800,F_MN003,1346,3.9,4,1,445.7
